geracao,n_eval,n_frente,f1_min,f2_min,W0_min_kgf,Wf_min_kgf,n_viaveis
183,18300,1,0.9722448421108341,0.9347267288667028,278609.69438939885,102175.82834765471,1
184,18400,1,0.9722448421108341,0.9347267288667028,278609.69438939885,102175.82834765471,1
185,18500,1,0.9722172079646668,0.9346728788694767,278601.775457166,102169.94195551123,1
186,18600,1,0.9715392408720848,0.9323065445879505,278407.4949670168,101911.27580432975,1
187,18700,2,0.9715264305865163,0.9322618070371806,278403.8240092573,101906.38550199113,2
188,18800,1,0.9715235316547456,0.9322486269726089,278402.99328179064,101904.94477715285,1
189,18900,1,0.9714737831284325,0.9320147886802392,278388.7371797142,101879.38370086775,1
190,19000,1,0.971451411969075,0.9319672295490362,278382.32642637123,101874.18496900731,1
191,19100,1,0.9713845304774231,0.9316134807411041,278363.1606451376,101835.51636527402,1
192,19200,1,0.9713845304774231,0.9316134807411041,278363.1606451376,101835.51636527402,1
193,19300,2,0.9712889454953787,0.9315987015034624,278335.76949685666,101833.90083337389,2
194,19400,2,0.9712889118624659,0.9315987015034624,278335.75985889806,101833.90083337389,2
195,19500,2,0.9712822440354513,0.9315676784726888,278333.8491043573,101830.50967768181,2
196,19600,1,0.9709587981486612,0.9302204980098263,278241.1613823279,101683.24815677329,1
197,19700,1,0.9709587981486612,0.9302204980098263,278241.1613823279,101683.24815677329,1
198,19800,1,0.9709587981486612,0.9302204980098263,278241.1613823279,101683.24815677329,1
199,19900,1,0.9709587981486612,0.9302204980098263,278241.1613823279,101683.24815677329,1
200,20000,1,0.9709587781053544,0.930220467304249,278241.1556386517,101683.24480031872,1
201,20100,1,0.9709587781053544,0.930220467304249,278241.1556386517,101683.24480031872,1
202,20200,3,0.9709500523204125,0.9302120391999843,278238.65514888754,101682.32351658087,3
203,20300,4,0.9709374802751048,0.9302120391999843,278235.05246204435,101682.32351658087,4
204,20400,2,0.9709103028416206,0.9301904638585529,278227.264406907,101679.9650963982,2
205,20500,3,0.9708362207847645,0.9301854313309909,278206.03520791675,101679.41498623611,3
206,20600,1,0.9708008361447642,0.9299629580218045,278195.8952685624,101655.09622659293,1
207,20700,1,0.9707562673532756,0.9299006516487818,278183.1234884119,101648.28546032475,1
208,20800,1,0.9705360852953775,0.9295684845944084,278120.027390388,101611.9759776896,1
209,20900,1,0.9704767529611008,0.9294271542239925,278103.0249206353,101596.52702643788,1
210,21000,1,0.9704767529611008,0.9294271542239925,278103.0249206353,101596.52702643788,1
211,21100,1,0.9704767529502282,0.9294271538215816,278103.0249175196,101596.52698244998,1
212,21200,2,0.9704767529502282,0.9291931492336764,278103.0249175196,101570.94772824875,2
213,21300,2,0.9704767529502282,0.9291931492336764,278103.0249175196,101570.94772824875,2
214,21400,3,0.9704380383801724,0.9291931492336764,278091.930742406,101570.94772824875,3
215,21500,4,0.9704380383801724,0.929171452607816,278091.930742406,101568.57605035491,4
216,21600,1,0.97043704164879,0.9290885813880351,278091.6451157677,101559.51732199527,1
217,21700,4,0.9704015974868465,0.9290885813880351,278081.48811960866,101559.51732199527,4
218,21800,1,0.9703878498411804,0.9290619897662117,278077.54854884243,101556.61056764344,1
219,21900,1,0.9703265814893632,0.9289076020325743,278059.9912875065,101539.73430414956,1
220,22000,1,0.9703265814893632,0.9289076020325743,278059.9912875065,101539.73430414956,1
221,22100,1,0.9703132430483555,0.9285875743186554,278056.1689797792,101504.75178385348,1
222,22200,1,0.9703132430483555,0.9285875743186554,278056.1689797792,101504.75178385348,1
223,22300,2,0.970293517693711,0.9285875743186554,278050.51641697687,101504.75178385348,2
224,22400,2,0.970293517693711,0.9285875743186554,278050.51641697687,101504.75178385348,2
225,22500,3,0.970286569168463,0.9285875743186554,278048.5252246229,101504.75178385348,3
226,22600,1,0.9702517293214278,0.92830694501315,278038.54140294075,101474.07593939207,1
