AR_w,S_w,W0_kgf,b_w
7.5,103.33333333333333,43495.478453800926,27.83882181415011
7.5,104.0,43535.22018435274,27.92848008753788
7.5,104.66666666666666,43575.3114125427,28.017851452243796
7.5,105.33333333333333,43615.74421363022,28.106938645110393
7.5,106.0,43656.51091073321,28.19574435974337
7.5,106.66666666666666,43697.60406520208,28.2842712474619
7.5,107.33333333333333,43739.0164674408,28.372521918222215
7.5,108.0,43780.74112815106,28.460498941515414
7.5,108.66666666666666,43822.77126997692,28.54820484724039
7.5,109.33333333333333,43865.1003195282,28.635642126552707
7.5,110.0,43907.721899763186,28.722813232690147
7.5,110.66666666666666,43950.629822711155,28.809720581775867
7.5,111.33333333333333,43993.81808251781,28.89636655359978
7.5,112.0,44037.280848796305,28.982753492378876
7.5,112.66666666666666,44081.01246026861,29.068883707497264
7.5,113.33333333333333,44125.00741868228,29.154759474226505
7.5,114.0,44169.26038298887,29.24038303442689
7.5,114.66666666666666,44213.71277224955,29.32575659723036
7.5,115.33333333333333,44258.466319332285,29.410882339705484
7.5,116.0,44303.462736351226,29.495762407505254
7.5,116.66666666666666,44348.69725764148,29.58039891549808
7.5,117.33333333333333,44394.165249126156,29.664793948382652
7.5,118.0,44439.86220381373,29.748949561287034
7.5,118.66666666666666,44485.78373747948,29.832867780352593
7.5,119.33333333333333,44531.92558452229,29.916550603303182
7.5,120.0,44578.28359398845,30.0
7.583333333333333,80.0,42355.97427325732,24.63060426921489
7.583333333333333,80.66666666666667,42347.94711110163,24.73301886592541
7.583333333333333,81.33333333333333,42369.10163890002,24.835011129004506
7.583333333333333,82.0,42391.31704812437,24.93658624056896
7.583333333333333,82.66666666666667,42414.36961328451,25.037749277618563
7.583333333333333,83.33333333333333,42438.23304655895,25.13850521499726
7.583333333333333,84.0,42462.88217421511,25.238858928247925
7.583333333333333,84.66666666666667,42488.292877699474,25.33881519636535
7.583333333333333,85.33333333333333,42514.442038464134,25.438378704451882
7.583333333333333,86.0,42541.30748625419,25.537554046279894
7.583333333333333,86.66666666666667,42568.86795060186,25.636345726765004
7.583333333333333,87.33333333333333,42597.1030152964,25.73475816435386
7.583333333333333,88.0,42625.99307561627,25.832795693330084
7.583333333333333,88.66666666666667,42655.51929812869,25.93046256604168
7.583333333333333,89.33333333333333,42685.6635828765,26.02776295505329
7.583333333333333,90.0,42716.34820538169,26.124700955226263
7.583333333333333,90.66666666666667,42747.67716606254,26.221280585729513
7.583333333333333,91.33333333333333,42779.57394347408,26.317505791983994
7.583333333333333,92.0,42812.02303546376,26.413380447543375
7.583333333333333,92.66666666666667,42845.009514771264,26.508908355913533
7.583333333333333,93.33333333333333,42878.51900248669,26.60409325231322
7.583333333333333,94.0,42912.537642976866,26.698938805378262
7.583333333333333,94.66666666666667,42947.05208018506,26.793448618811443
7.583333333333333,95.33333333333333,42982.04943521649,26.887626232980185
7.583333333333333,96.0,43017.517285128546,26.981475126464083
7.583333333333333,96.66666666666666,43053.443642849925,27.074998717554088
7.583333333333333,97.33333333333333,43089.81693815906,27.168200365705328
7.583333333333333,98.0,43126.625999656535,27.26108337294515
7.583333333333333,98.66666666666666,43163.86003767077,27.353650985238186
7.583333333333333,99.33333333333333,43201.50862804131,27.445906393809945
7.583333333333333,100.0,43239.56169672654,27.53785273643051
7.583333333333333,100.66666666666666,43278.00950518744,27.629493098659786
7.583333333333333,101.33333333333333,43316.84263650176,27.720830515055717
7.583333333333333,102.0,43356.051982165896,27.81186797034676
7.583333333333333,102.66666666666666,43395.62872954499,27.902608400569928
7.583333333333333,103.33333333333333,43435.564349934255,27.99305469417568
7.583333333333333,104.0,43475.850587196495,28.083209693100724
7.583333333333333,104.66666666666666,43516.47944694391,28.17307619380997
7.583333333333333,105.33333333333333,43557.443186233395,28.262656948308624
7.583333333333333,106.0,43598.734303747275,28.35195466512553
7.583333333333333,106.66666666666666,43640.345530432714,28.44097201026872
7.583333333333333,107.33333333333333,43682.26982057482,28.52971160815413
7.583333333333333,108.0,43724.500343280066,28.61817604250837
