valido,f1,f2,W0_kgf,Wf_kgf,S_w,AR_w,sweep_w,xr_w,Cht,Cvt,x_mlg,y_mlg,z_lg,g_landing,g_SM_fwd,g_SM_aft,g_SM_aft_max,g_nlg_fwd,g_nlg_aft,g_tipback,g_tailstrike,g_overturn,g_tank,g_span,g_wheelspan,g_height,g_thrust,g_CLv,g_gear_te,g_gear_spar,raw_W0,raw_W_empty,raw_W_fuel,raw_T0,raw_T0req,raw_deltaS_wlan,raw_S_w,raw_SM_fwd,raw_SM_aft,raw_CLv,raw_tank_excess,raw_frac_nlg_fwd,raw_frac_nlg_aft,raw_alpha_tipback,raw_alpha_tailstrike,raw_phi_overturn,raw_b_w,raw_S_h,raw_S_v,raw_wheel_span,raw_h_tail,raw_xi_mlg,raw_x_le_mlg,raw_x_te_mlg,idx,f1_moga,f2_moga,g_min,viavel
True,0.9683970494359294,0.9130833817042412,277507.05820682837,99809.97439671271,390.1934424025538,10.794345175573968,0.5977314473582158,18.97557348297427,0.7000000029548723,0.06513794654289422,32.42725036339475,6.94979764556798,-5.655848858164594,0.29268974251508856,0.03303203733062221,0.9998385968682122,8.070156589390365e-05,0.471300513506955,1.0000785668134449,0.09649843934319002,0.006677533605464525,0.3201341595289975,2.3079400265135774e-05,1.511136289111814e-05,2.9115745614483046e-05,0.08197317198037735,0.19323199015515513,0.00014782559981940668,0.0015270249413864567,0.9969459501172271,2722344.2410089863,1412611.3921772344,979135.8488317517,777192.9984,651334.3631517474,114.20561818787951,390.1934424025538,0.24174199066734445,0.09999192984341061,0.7498891308001354,2.3079400265135774e-05,0.0951659075687481,0.060002357004403345,0.2870626201427699,0.17569837467271218,0.7475515354476231,64.89901927254837,60.69675796327988,47.95547092944419,13.89959529113596,18.360536560392454,0.9984729750586135,24.13630114135892,32.43993021208978,0,0.9683970494359294,0.9130833817042412,1.511136289111814e-05,True
True,0.9683984709910088,0.9130830619119706,277507.4655723489,99809.93943992894,390.197503788275,10.794343380098082,0.5977316047857197,18.975214992395617,0.7000000029550002,0.06513794654289422,32.42724323845758,6.949450982877908,-5.795956952641165,0.29269638057839253,0.03309324289491733,0.9992348191680038,0.0003825904159980853,0.4712688928974914,1.000138688792818,0.07140662881518933,0.05822497635249646,0.30900528355843815,3.9126189146365675e-05,9.990298292517075e-06,7.899526936583356e-05,0.07496539026928861,0.19323357190336576,0.00015404624481851759,0.0014705459765723683,0.9970589080468553,2722348.237264743,1412615.7313590401,979135.505905703,777192.9984,651333.4997441232,114.2093970695517,390.197503788275,0.24172668927627067,0.0999617409584002,0.7498844653163861,3.9126189146365675e-05,0.09517159927845155,0.060004160663784535,0.2804935995077671,0.18469510064190198,0.7597883736947605,64.89935162964082,60.697389734405824,47.955970081002675,13.898901965755815,18.500692194614228,0.9985294540234276,24.135686901163766,32.439454310211346,1,0.9683984709910088,0.9130830619119706,9.990298292517075e-06,True
True,0.9683999364246633,0.9130805440837305,277507.8855118589,99809.66421383544,390.20339657242346,10.794345175573968,0.5977355444219565,18.97517343837948,0.7000000029548723,0.06513794636411048,32.42725036339475,6.949155933179278,-5.719013228425533,0.2927047224572617,0.03305200398603414,0.9995351567278445,0.0002324216360777287,0.4712811713828029,1.0000954873758738,0.0850410245865807,0.029937583059801876,0.31505517342629996,6.445475047067717e-05,2.356207519538245e-06,0.00012144846341322069,0.07880912828805509,0.19323961795082556,0.0001651074829535082,0.001460913217626425,0.9970781735647471,2722352.3568713362,1412622.5509336104,979132.8059377257,777192.9984,651330.1994906012,114.21437689561202,390.20339657242346,0.24173699900349147,0.09997675783639223,0.7498761693877849,6.445475047067717e-05,0.09516938915109548,0.060002864621276214,0.28406307597372865,0.17975801914426115,0.7531361723473948,64.89984708213198,60.69830638971059,47.956694183072166,13.898311866358556,18.4238174342389,0.9985390867823736,24.135466246628877,32.43938166318485,2,0.9683999364246633,0.9130805440837305,2.356207519538245e-06,True
