$S_w$ [m$^2$],$AR_w$,$\Lambda_w$ [deg],$\delta_w$ [deg],"$x_{r,w}$ [m]",$W_0$ [$10^3$ kgf],$W_f$ [$10^3$ kgf],$SM_{aft}$
392.2301344297682,12.621797082818295,38.56723669307566,4.6531892374655595,19.702475373387685,278.4067131475682,94.3283187817173,0.4290882161900663
360.95175185056894,12.955434100358353,27.93675039872775,4.982268684377848,20.085817822118702,287.50100824129726,107.85681918925115,-0.04665989460447201
415.852870930008,10.957587923443413,20.9722583261282,3.1250630936095303,21.350368630461457,341.8917468031192,148.1293937469297,-0.09724607931426606
403.5278675904384,12.433191084940884,12.676249459829917,0.9953190044315647,19.036981883791974,440.00513208561244,219.3509350522113,-0.6414357594153949
396.2986528643051,8.092528568182779,22.162606882804575,1.3392409912297198,18.407863299632055,427.3468044471965,218.3248439082451,-0.3681518206928111
426.9335319361142,12.564753004604054,19.64691310097945,3.9935976613206527,18.154095949437952,344.02244598267714,145.9717676629611,-0.4664463843950808
423.01943971008285,12.385045106029924,36.50242879391634,1.7340884006924726,19.011047382481234,282.3710512223759,96.02529387804115,0.29575412400073076
387.6334626669104,12.872373607214133,26.66535011805531,0.8087097964231784,19.14145841109779,294.61328846176946,111.23611270807224,-0.16035571007020102
382.73729522829194,13.471232141021762,26.601990602969195,4.34454879974282,19.085090393380156,293.61445439583366,109.96498010939962,-0.17132444855887297
380.34651480016,13.603945002702648,13.144468382453129,4.4441848512031665,20.697513548330875,434.5402866039785,215.22029042370815,-0.4934170239732378
407.46218179489097,13.993666534969492,16.389431077099132,1.885431704232938,21.592503617647495,370.4576185394737,164.84303706205148,-0.23109873520572097
358.282591346814,8.893548810895524,28.28832684603066,4.728795061004638,18.890792080719358,315.0807940120185,135.13042919892428,-0.21950041879573293
357.3520465722868,10.622803396648088,23.845845508535483,0.7007477421904549,18.162892668860454,329.78786899882533,143.91105979516092,-0.44842227290502307
434.20511296460916,12.792920956999769,24.196770782751734,1.4414431292685985,20.242182561785334,311.2535521481639,120.16523577977955,-0.06282474030746923
379.4596134082517,13.726593386528675,16.50337288557787,2.730414998203494,18.310608173153728,377.3054355697085,172.8186562714103,-0.6685130019771823
386.7831102930652,13.761032270360072,19.43511574090708,3.9517304846279835,21.045168054406275,342.9389773838823,146.588962371795,-0.21511371481087496
409.73029135453623,6.517824109153198,30.955046477961208,1.7545211723229348,18.579925095467477,340.4625345515408,154.78123441420055,-0.0924360915558507
400.631608225111,7.228279303583597,38.17215193419107,4.68014955907732,18.776465092194712,300.24212148126094,121.32223740831506,0.13894885308093724
377.0912398556472,11.636808834662727,22.045093926328875,3.0947054838749484,21.39961341675179,331.7225602069929,142.348726013654,-0.1065229390917873
381.6583842368959,7.65323859990201,25.02789703815131,3.6960053146545153,21.71856617379313,412.01142242291775,208.44021964999158,-0.001999601807842598
424.12194084853644,8.437002078933634,39.072009019127634,2.5806896836222655,20.669393127500395,290.8352109532854,109.2968306328223,0.37349786672482793
387.98899861310645,9.808193556288199,27.609619070651885,4.3314347234860895,18.809723076180507,302.76017219432634,122.33241427876978,-0.19099299335247572
380.5086721395358,13.31369494724845,16.153772068799817,4.832651794524178,21.68976725321886,385.3510074828988,179.35468737763352,-0.2677001309077206
394.17111399198836,9.751767952981028,20.704667823192928,3.878200613654954,20.18588668792753,368.28383141599573,171.58362332608468,-0.25491547763908196
417.19233829526445,8.763302246565772,33.06683390682766,1.7911662207329258,18.62807580483133,290.1762826861239,111.35260218451754,0.009932123709559617
403.297337066528,13.338827151920828,38.334049430432316,3.5994078471241986,19.976112930485137,280.4826511676921,93.52825089300777,0.48920396786466297
398.5329243877588,8.949868199275967,30.565539817537836,2.51108991748495,21.563447447253733,295.4035992066955,117.00190906711465,0.18114374274907347
434.0913773523541,7.75291236871248,30.78743469397316,1.2783525417371557,20.128252545409637,305.4781492986084,124.4607133359962,0.07378617317638617
423.71861817473024,12.156340900846708,34.53873263173995,4.646095542319983,18.086906570312866,282.0644393473836,97.27272057273585,0.11059275920337273
415.74736196832094,8.55336331698666,33.94694785878478,0.21398061834598814,20.811866849533867,290.06692937305104,111.4979536017035,0.22882128207791214
