$S_w$ [m$^2$],$AR_w$,$\Lambda_w$ [deg],$\delta_w$ [deg],"$x_{r,w}$ [m]",convergiu
422.12114677874416,9.604443090491332,28.182880806475968,2.9648986974590237,18.505333242545227,True
420.0590810975237,7.0833932603966465,36.45718763310413,2.686490099527669,20.62679911970231,True
432.86693812531416,12.975175060280666,37.938625257327104,0.6745003485051847,19.354702408612066,True
418.32739430250285,6.187941290057073,13.75190662443901,4.043436482757424,19.282207179081684,False
392.2301344297682,12.621797082818295,38.56723669307566,4.6531892374655595,19.702475373387685,True
360.95175185056894,12.955434100358353,27.93675039872775,4.982268684377848,20.085817822118702,True
415.852870930008,10.957587923443413,20.9722583261282,3.1250630936095303,21.350368630461457,True
403.5278675904384,12.433191084940884,12.676249459829917,0.9953190044315647,19.036981883791974,True
356.62948361672335,8.594299446973281,19.362016086168552,1.5635049184188765,18.031825125989755,False
396.2986528643051,8.092528568182779,22.162606882804575,1.3392409912297198,18.407863299632055,True
426.9335319361142,12.564753004604054,19.64691310097945,3.9935976613206527,18.154095949437952,True
423.01943971008285,12.385045106029924,36.50242879391634,1.7340884006924726,19.011047382481234,True
387.6334626669104,12.872373607214133,26.66535011805531,0.8087097964231784,19.14145841109779,True
382.73729522829194,13.471232141021762,26.601990602969195,4.34454879974282,19.085090393380156,True
380.34651480016,13.603945002702648,13.144468382453129,4.4441848512031665,20.697513548330875,True
382.125484723261,10.475718982320124,10.099933238372152,2.2850345122363818,19.2949399411436,False
407.46218179489097,13.993666534969492,16.389431077099132,1.885431704232938,21.592503617647495,True
358.282591346814,8.893548810895524,28.28832684603066,4.728795061004638,18.890792080719358,True
357.3520465722868,10.622803396648088,23.845845508535483,0.7007477421904549,18.162892668860454,True
387.2940435394075,7.3860611658742785,12.255699226775782,2.874233606864711,18.096043731619194,False
366.8086796975835,6.902346062001063,16.83632969452924,2.6481098002991126,20.071709898329736,False
434.20511296460916,12.792920956999769,24.196770782751734,1.4414431292685985,20.242182561785334,True
379.4596134082517,13.726593386528675,16.50337288557787,2.730414998203494,18.310608173153728,True
417.15949903275043,6.371195752891096,23.78138232703123,0.20986609055702335,18.334593950838777,False
386.7831102930652,13.761032270360072,19.43511574090708,3.9517304846279835,21.045168054406275,True
409.73029135453623,6.517824109153198,30.955046477961208,1.7545211723229348,18.579925095467477,True
400.631608225111,7.228279303583597,38.17215193419107,4.68014955907732,18.776465092194712,True
377.0912398556472,11.636808834662727,22.045093926328875,3.0947054838749484,21.39961341675179,True
381.6583842368959,7.65323859990201,25.02789703815131,3.6960053146545153,21.71856617379313,True
424.12194084853644,8.437002078933634,39.072009019127634,2.5806896836222655,20.669393127500395,True
387.98899861310645,9.808193556288199,27.609619070651885,4.3314347234860895,18.809723076180507,True
380.5086721395358,13.31369494724845,16.153772068799817,4.832651794524178,21.68976725321886,True
394.17111399198836,9.751767952981028,20.704667823192928,3.878200613654954,20.18588668792753,True
417.19233829526445,8.763302246565772,33.06683390682766,1.7911662207329258,18.62807580483133,True
403.297337066528,13.338827151920828,38.334049430432316,3.5994078471241986,19.976112930485137,True
398.5329243877588,8.949868199275967,30.565539817537836,2.51108991748495,21.563447447253733,True
434.0913773523541,7.75291236871248,30.78743469397316,1.2783525417371557,20.128252545409637,True
423.71861817473024,12.156340900846708,34.53873263173995,4.646095542319983,18.086906570312866,True
415.74736196832094,8.55336331698666,33.94694785878478,0.21398061834598814,20.811866849533867,True
365.76127826043034,8.830415038822611,20.525346863638273,0.5828061643970505,21.63699002601841,False
414.93281101187614,10.19500123139068,38.920847879151566,3.7547009608240502,19.63954536933636,True
396.59095733527556,7.514605858991013,13.429376457805684,2.3409788781822716,20.44126441026165,False
400.4364557608779,8.491600067534531,34.89315228234722,4.006765815752356,21.727245701071375,True
432.0303298967524,6.152534061989048,26.928403738048278,2.7062288876245684,18.33600405039824,False
356.4976708297979,10.579232799380799,18.763170784249944,1.0693088436453193,19.182554407084908,False
390.2713567087706,7.317721920144072,29.632442573933766,3.6200904265334395,19.250871043667225,True
433.9235195926769,7.481124620439433,11.842825604439504,3.0041434595991,21.77436794420303,False
373.9149551743518,13.115113734666982,18.89315481835174,1.8408968289738743,17.98365578841669,True
421.22887105948917,11.203014484127817,39.40720047170397,3.40019762233653,18.349211332354383,True
433.05924559232284,10.400294489462024,39.515427047831146,4.614954006165541,21.382983453247743,True
390.53112415598616,7.628488090228575,39.21619510663279,4.562600581201691,21.620619332247784,True
357.6099607212109,10.294539767262703,25.978804305971234,3.5224894924532535,20.425836616605192,True
401.0847234166131,13.435277766896675,36.07677802424723,2.127489478791823,20.170739333200252,True
370.3228736299449,7.804616969925247,13.96668540718004,1.2281680569244913,19.020305200024826,False
377.5248150058207,13.639170272296615,19.067429716493145,3.9266022485389556,21.368524941255174,True
410.49349337479504,11.52834983621739,21.753372649641076,3.079990402377301,20.70957482703071,True
420.83564638512644,7.896028940402138,24.0174829016808,0.28160638843886204,20.201918028876744,True
395.67575283754843,7.6194526349864065,14.367966679886319,3.9871696565337644,19.563904884910134,False
426.56958934859085,7.045836745570631,18.824510598653646,1.8958150525493807,19.317278625353225,False
373.87855972979787,12.848993708034879,17.320457762394106,1.095672776679456,20.36527646183797,True
424.04855976042734,13.860711888957686,31.87759035792257,3.5042680660473344,17.995619098868488,True
399.06677877193715,12.087727686296875,33.76856812568292,4.990703692877209,17.977492298135136,True
358.8893520656959,8.933138341912564,28.653145604697066,2.3981957976158235,19.669175484782055,True
360.1088129109975,11.131353059433891,34.50192067210577,1.1883939367419225,18.883464472830475,True
412.49310470881795,12.894629740846568,36.929241845341544,3.0602456579565573,21.646663331000994,True
364.2409872230852,9.918806220235881,18.2039130245773,3.2326878480094,18.49801107865443,False
356.9378556700267,12.983193691971877,39.835888977392656,1.774016375676516,20.64853812235873,True
408.03055036156843,12.581134723437835,26.40507130253646,1.8268793550264553,21.1448156351665,True
381.2385975547875,12.206175035994118,30.330131172681767,3.867871453402445,21.29648908858145,True
405.7191223229703,6.985618350929076,10.301762196988577,2.9994302507528783,20.878489980735072,False
429.62611618766033,13.849262008990426,21.387566735788084,1.9547656367450614,21.014508504573595,True
391.0352822144855,11.378077639250623,24.915077279458522,0.6021680659534336,20.855191287764388,True
358.551894665212,8.66917975259003,34.741214288247974,3.94897941320418,21.57971859000621,True
372.424099423778,11.557995537736335,39.13108871849877,0.6950383154956503,19.918966196737795,True
387.03585712175084,13.978273394447612,33.89099440969882,0.747287292974843,20.728595748161567,True
426.20054275391993,9.954824243701946,15.69250201610738,0.1770967661732049,20.208529252350875,True
409.2820860450205,9.567686552342535,18.399150954138946,1.672032023972818,19.40380155602565,True
368.3229561671182,13.004073520510413,13.893371488617094,2.1618255059551856,21.161568199582817,False
371.6060238609915,13.646157396183616,39.6549003555843,4.459204942005092,20.47154274595079,True
369.96699536759246,9.733057231885859,38.9558072887189,1.4517435626412956,18.847212022347808,True
386.225119033641,11.723730811427824,36.121150939317346,4.668018311639945,19.77349717329126,True
370.6218716418003,9.98946219569858,22.8721545075222,2.6325484631605067,20.046037541860578,True
431.4500325125965,13.40346704545654,17.585283059174287,4.910344794406502,19.470597493292765,True
418.4003517996714,10.859665682560944,22.133071674800757,4.962504608389229,19.306077942642524,True
381.4877951169553,8.127520747559108,11.338004564948397,4.54789114587193,18.594929266409046,False
391.4148551550857,9.48321605204576,29.319135646739884,0.24441538400137117,19.347804211960458,True
381.18255997235417,12.330711170189439,17.18954996160661,3.1506376287311246,19.59824919356995,True
401.96797673839893,12.47716833730986,36.236649706324755,4.59169340995615,20.003735880014997,True
373.0179894012275,8.624286960916965,16.63279515270132,3.767249206768079,18.380831816389,False
385.8413528953544,10.076305072537906,37.81705117220399,0.551974118917487,17.891855963440893,True
430.48237213446237,10.172324679546424,11.794267717735849,3.2854969099999787,18.476144554943,False
416.4269956245574,11.948186700356155,29.43265454136363,0.3128874979227592,20.26876464041517,True
399.5708974290081,8.239649427691937,14.096284169559624,2.8786027022457,19.494224996522526,False
411.6026526761178,10.302294236185531,32.147887827543116,2.105770835956791,20.363737117828038,True
426.0308289198273,9.06315893525809,27.46518529312648,4.199626882920551,20.253131279777165,True
432.47637401963493,7.326548196619688,34.210767581704076,1.8681502973017017,17.967397638124858,True
369.8814597399748,13.176215736004583,21.547101995673067,1.6902655118070804,18.954438597829096,True
389.09583089079183,13.885317530951246,37.345161969719996,2.724005648117131,20.839462762306855,True
402.36183418764597,8.017633070801192,33.8337827328155,2.4201934915162515,19.859950522481807,True
389.50199886420023,11.711560747124075,25.319009131637046,3.3034534460022584,21.621961200829446,True
423.18428425353443,7.687584885466887,29.204365683411254,1.4963476060656982,18.78212243691898,True
368.4475265104154,7.118463136656016,20.643231109714424,0.8406149216038207,18.006924517876865,False
378.06093460534566,6.8414909100425465,33.33550427302414,0.5275164832426225,20.19487483969041,True
361.48587121588025,8.285445662715594,12.393509806210954,2.0490142390514965,18.854327993122958,False
406.3522353621998,9.549027662918352,28.74360722838856,0.05027087356577706,19.093048560539255,True
392.38398872631944,13.444285943386856,24.840762833078337,1.0319842587824672,18.56684438964516,True
418.7927158898397,12.708452426815697,16.961586504862368,0.26369285746981025,20.30968036544906,True
391.76953097873263,8.964170695976218,15.508392693072913,4.401861530274002,18.542130441756647,False
397.7093703827292,12.305188814233222,21.40316666401131,2.7707195095505743,19.486936489684613,True
385.61857318117853,6.811594420756315,16.085937916309906,0.5137178318361667,19.536740411072245,False
395.1350586111448,9.780734259712627,32.08303589054055,0.09734985582972332,18.980640605570166,True
370.9869239623653,8.473269603911486,25.47680474505839,0.8901282727159605,21.7647423714344,True
422.7720680121775,12.001612673769849,35.809292210132185,4.187438634689771,18.58385502684374,True
424.69630124845054,10.976128064460301,31.591515203535895,0.5499591331175729,18.385077211648056,True
361.7035141086546,8.263789700896798,34.085193015694685,0.5059980423128383,18.546337705576242,True
382.2278430671942,10.913938273931414,38.685894224673156,4.054463189565174,20.008339786536784,True
362.3557946866562,10.880332972440419,24.950193471446067,0.8256536457349251,20.098054063494082,True
367.6185211860631,9.13026740907353,11.64822133805639,4.260486221852532,20.84431082558232,False
404.48295001850465,13.04314200225459,37.992965666523375,4.428966475243852,19.343979617184083,True
421.5051082967617,9.417073566554022,24.602063817184913,2.5934572718316073,19.426796582576465,True
375.89376172933066,11.029402144301798,27.137329429669755,3.6112790620571533,19.172202781622957,True
363.0209521383348,11.51461913694944,18.558494784473734,3.7037378688569222,18.255081583361612,True
405.3886661694668,11.585736191361004,34.77041279341876,4.202727538496746,19.688221447724665,True
375.5661644901024,9.163790869268485,19.549176328577023,2.3847966439266353,21.02933735479416,False
399.33242763123724,12.726702749654333,24.322543650979043,4.396083246705584,20.405447868035225,True
385.2357660508831,8.513376463673502,10.227797402682418,0.2537523077087708,18.452270069055395,False
383.301454138421,13.126023261175494,39.60175657943158,0.6793979365178107,17.94296570191456,True
371.2052190465205,12.118371243113952,21.186368608119988,4.874537621011702,19.16116609270891,True
421.69452038270583,11.498020172296332,21.30677849049168,0.18994475888469314,20.14171179337077,True
359.60213863923144,8.052634336694279,18.14498881934432,3.3305986945604564,20.966117666762,False
434.71818566632703,8.847766001886614,13.686183948361535,0.48276826793303207,19.20343299761452,False
433.4114497495134,6.008209577158355,23.32142306575907,3.419770410175964,18.53079824152397,False
380.7253794581082,10.372004120119243,21.106919982607877,2.172042707141774,18.990057610124225,True
406.91053109470204,8.715315789432205,20.87615990097936,2.192970312797546,18.665285474288698,True
362.792780061348,7.2478484123995095,11.501501195217362,1.6225354888778756,21.249539327793602,False
358.8004465346649,11.270458059727043,35.160056185161,4.808784899469308,19.75262910497136,True
384.63251812195637,7.528102647518086,13.033779228992996,2.3607576409036723,20.918358865780103,False
431.69080380443177,6.471535688337148,34.67296121832362,3.2739714532529534,20.56007150190207,True
375.767240504053,7.941569921365977,39.31359283174301,1.9988640554684602,19.661243857155778,True
387.9162335261298,6.722572827198296,21.96252537958679,1.2065779524490234,18.685578445529245,False
372.3038751719428,10.353131257603836,25.760779494024966,3.8088591780852044,20.448453148126944,True
401.67729905552216,13.797719111066218,18.521421862674917,3.972493613090303,21.66473925005328,True
413.3818546898447,9.8528169175981,37.82505184269865,2.9200470307869097,19.515976748999563,True
428.40735956384856,7.206495496331705,36.65769495676665,2.620725044498588,19.002718603331733,True
413.9925572392161,6.103593020038293,16.79314854522889,3.845359576457886,21.306474920183348,False
403.82335878257254,13.512830860886545,21.849528139428397,2.4440728448305316,18.722719765033368,True
385.01006095099666,10.59009070086369,15.562805401524132,4.795908561809712,19.123257549890592,False
394.4826203272412,10.54066421911514,27.345592207587767,3.888739181994216,18.075943460995454,True
374.53314228613795,10.431678205089817,23.939297688841208,1.4851031141804638,19.582968368588556,True
388.5351219476204,13.910094520345226,37.597611496555686,0.04070806217580655,21.181793273094154,True
366.4034490411599,12.406132563233363,27.209355512156776,3.7841485946198694,20.096403592915177,True
427.8862568487606,9.708322035694387,23.70064231551737,3.5359302134710817,18.746324215727842,True
399.97500034891664,9.240592540425105,11.158052574398072,3.2145531468989628,20.21671174947746,False
369.0945398729034,10.053887109412859,14.992982026558934,0.7940495168143622,18.125598689291184,False
409.63566176291937,11.38823424026684,29.409075526985568,3.3855913760209813,18.828069213345234,True
420.2710033586222,10.866244828997882,23.08901980671031,4.5159651117029,18.799554741724364,True
395.98958506636353,13.374546592249608,18.406577124043334,0.9716197477415168,18.943745592529,True
425.3026599765351,7.573161493356297,10.693319245429134,0.2969210774293828,20.78239466471549,False
360.4587282328949,13.081659840580256,29.177015093866306,1.9256838098600262,18.29903072770326,True
367.18672882502386,12.033440092968515,11.253608671256602,0.40711140466078866,20.10785640698529,False
414.4150648086456,12.351498458891182,17.77561455301862,3.013137601573648,18.059146494969777,True
388.2847162899465,8.61665974212724,27.072592975709316,4.468968743646004,21.11257272479528,True
363.5688983133913,7.290006788042484,20.235215723788343,0.9307481777057308,19.453877274844434,False
373.565192298402,7.438906663074187,15.16674622344947,1.5110086226890136,20.16498060316449,False
405.54738634303675,12.079109023063676,14.455775890071578,4.144707972532109,17.931247023679376,True
356.82304642361527,7.133388253275237,31.172679934111255,2.4372196140378377,19.219775398156557,True
408.28539701876986,10.79969887587524,13.45488754826585,2.363795240251533,19.06311501790455,False
392.04724457011775,7.4400913738283485,22.71103013065826,2.2976470343954505,20.25843335551376,False
416.77399280199654,8.192345019957925,30.683908260049314,2.1823988070662983,21.22239878205524,True
386.68562488230657,8.116931547347365,26.060695593954865,1.7462939718217094,18.731172525057005,True
411.6454661251361,10.683131670968791,37.14420798654528,4.2344007806913115,19.737495356339068,True
428.742070163819,6.263137299971083,22.40523583882788,0.7725718729660855,20.73766241556531,False
380.19971852166026,8.25994326265706,19.691202336042245,4.754957543106753,18.64383737941176,False
378.73336247611104,12.128070509053508,30.271264193794735,1.4723512863991624,21.261118773486583,True
406.2402949701605,7.475992338913173,24.08590763472894,2.6884676498545055,20.770084102057197,True
390.8488378839217,11.56335640150419,31.753254502790902,1.1147732828189032,19.107624441534835,True
411.0855096495266,12.903814019619709,10.173382764197413,0.3098286086217367,20.530186551088086,True
369.6923932397004,8.752522705488131,11.998521703351397,1.2972651309260155,19.98055487750525,False
363.73275604984866,12.4926809412346,29.555058144190145,3.6806760667375404,19.608647718446427,True
412.79239532198534,6.217485519741219,30.72215017214864,0.5875714816280104,20.805655681181964,True
393.5593983277953,13.758411719381412,31.260118721545716,0.8797002425278054,19.231133468668826,True
404.12006040307193,13.202022466752302,34.90064786742815,0.985755462204436,19.189129030469196,True
388.3382051854842,7.151846204034253,25.111680040802344,1.384199813153225,18.468484802052135,False
393.012859528439,13.952558221494197,35.78181087696799,1.4160232921150309,20.57322448441402,True
377.38716592541687,12.931730279318579,16.592587105738023,1.5558162070586377,18.492088393886455,True
396.8671020807829,7.939576117017538,23.36377151832756,2.256781780854041,20.68390351349605,True
410.4269068189492,8.397873087572052,23.128701116629088,2.098311862848841,21.672752616633638,True
427.7763481292298,11.77853428622985,39.344515455949505,3.4816296354146385,21.361999504377017,True
361.41466027357654,11.856526043861654,29.65651996530014,0.1329816683485244,19.82727997708542,True
363.90583638379115,9.461088306233911,35.63626743287819,4.3797498485097766,21.541376508495176,True
408.5324414484686,7.37869680352436,37.52420079794911,1.0411198796225989,19.644574627319436,True
425.6073647691792,12.044905013712256,38.45826118102094,1.1694936744393163,20.495511806610665,True
416.26360756917353,7.856448538396435,19.77167073847353,2.8040831270433046,18.09948342847304,False
426.324619837121,13.183355483349526,39.979681663030114,4.3189831444188105,18.215923491079657,True
386.4171194340212,12.804276655480288,14.298140748900206,1.5957122915892668,18.263135457649394,True
411.26472363338587,10.391531328350212,12.906916045027458,2.755950243593974,19.4737570493362,False
418.62677884917656,8.178645069088201,15.79755275216599,4.493902824734947,18.280842162521378,False
405.3115159348252,7.260642317699763,35.02381473827708,1.1266073391983633,19.05567040551557,True
371.7555927843767,13.247804933592224,11.688961703804848,1.4066111449761645,18.437459415367776,False
425.0352440246349,10.203035099304067,32.80385554161108,2.2129658467198063,18.69527727299148,True
425.2452251062263,7.784728340040306,30.125575908549532,4.077020091903951,19.849381338807998,True
419.31936189073417,6.134954116186297,36.71805899498037,4.895770700391923,20.34169918976311,True
373.45186346995445,8.40972974630128,15.19452130727766,0.08074368412741041,21.166663434725688,False
383.02001521846586,6.522542823036826,12.114013254155171,3.822531862356009,18.68018061279404,False
394.037191268199,10.449560115423713,33.235361508939654,3.313394884102858,21.27624206470358,True
378.45312050667354,9.634328117135848,15.762211437961263,1.0223911272961248,21.131357482995757,False
430.3441756161816,12.532322016618785,12.408343572583776,3.1981649564380317,19.903700003274253,True
401.3385614824924,11.068126272310032,24.390553204756557,1.3936729414655469,21.319416835594154,True
390.02951910618424,9.266653290529057,29.0838469004292,3.255500420540895,18.55916964067471,True
370.4712614587917,10.815609372290321,22.615002737344938,1.9856819218531245,19.780650634975483,True
403.0450073029944,7.820843514383632,24.64771427839699,1.6546032758184162,19.889650949971102,True
368.6509522668392,11.641397210390053,13.242971250007786,2.674802582230291,18.167403387561542,False
404.81952045265945,8.539193198986437,14.186086635260823,3.449824721543766,20.777631028203086,False
376.74251383301197,7.863697324520447,36.30080849091701,4.032015125420645,21.507773403943922,True
388.8217094821727,9.140266364612732,28.30701458464286,2.3207459839685454,17.864421206547657,True
419.82155277768396,8.333876971902695,18.991011974262314,4.220053789545607,18.661454931119238,False
392.82573618644614,6.428017125719249,25.95262959247674,0.8658737320158971,18.90789228354108,False
374.2572988753691,8.3132201521895,18.007026664939062,0.6134095972095213,19.9470066623106,False
385.5389681524422,7.404938157454219,27.916063157364498,4.575176963584355,19.99708599350392,True
417.3757760131446,6.763295099770144,18.25814650208466,1.5397502524911755,20.23351092583598,False
363.1827850750767,13.923578765395742,31.377293211286016,3.82886140054352,18.040262764427503,True
356.08097622939556,7.004086703629584,35.898737791811286,3.1074233945734564,18.634175731097805,True
430.2059751226337,9.66676269654911,31.614257938990782,1.7002295530586045,21.076980028139698,True
413.5248993600776,13.2886704095735,22.999023171331814,2.079124594511656,20.387795820392498,True
416.97412515168736,9.386859602252962,27.49814485280473,4.747908494680714,18.52228220672313,True
364.8446400761178,8.151425450502456,16.226166844553877,1.5775183035996185,19.850944197240427,False
402.25210225603166,12.770533253741363,10.516540940207301,3.67378685963013,18.243193813476406,True
409.1530663306439,7.546407429086518,17.512952588985502,1.3023744389392753,18.051925492951206,False
393.265894702334,13.598619441682683,20.34459489445821,0.7601670138521011,20.29467190820421,True
365.9090140747954,13.835898576694756,13.207134390152508,4.71465531642032,18.140526338253192,True
366.3153557180461,13.34427470087942,33.62707756511216,0.06825854599039541,20.639057042574013,True
424.6082395843282,13.261059070369575,22.228398650353057,0.16662799154788455,18.702802330302188,True
426.8243543876479,11.402582853484473,25.55550767469346,2.5529331128476347,20.569740131398035,True
357.9284890630835,8.035881103503673,28.75310110568833,1.1020040257189003,20.616753750827847,True
419.06404362063023,13.140582158534436,12.57758551229581,0.782423500111553,18.196958680497964,True
389.55128671023886,6.344360820271793,34.377182680526985,0.2294460404121455,21.203386505620866,True
396.6789935461434,13.70897168087906,38.63283200751664,3.174231474328746,17.94959295975666,True
411.89494171517657,12.830717078787407,35.21052147515751,1.268096720575703,17.87531806730035,True
414.253377538445,6.965725174244431,14.59329039752461,4.373668470493957,17.92353867252414,False
383.4919974826944,6.245615195145486,31.91507218817793,2.8988129147867028,17.839988778070754,True
357.1399014447441,7.024259975018327,30.051196198193303,2.5414991744122157,21.70996603661545,False
415.2889483177297,6.59670744384659,31.01488006469775,4.607059382650842,20.27598625772671,True
364.5602985464208,10.730409155002892,12.487155544458528,1.5294155573895454,19.506415110344225,False
